crit,roll,description,hits,hits/rnd,mod,mod_attacker,stunned,die,ooo,no_parry,parry,cover,alternate,damage_type
C,10,Foe waves off sparks and smoke.,3,0,0,0,0,-1,0,0,0,,,
C,15,The thunderous crack of your attack panics foe. You gain the initiative.,3,0,0,0,0,-1,0,0,0,,,
C,20,Flying debris obstructs foe's vision. You have 2 rounds of initiative.,3,0,0,0,0,-1,0,0,0,,,
C,35,Any coins on foe heat up smolder in foe's pockets. He steps back.,6,0,0,0,0,-1,0,0,1,,,
C,45,Foe heats up and goes on defensive until he cools. His footing is good.,7,0,0,0,0,-1,0,0,2,,,
C,50,Strike connects with foe's arm. It careens off each piece of metal foe is wearing. Exposed areas are blistered.,7,0,0,0,2,-1,0,0,0,,,
C,55,"Hard strike to side, armor does not help. Blow leaves a permanent mark.",7,1,0,0,1,-1,0,1,0,,,
C,60,Strong blast hits foe low. His legs almost give from the pain. Foe recoils. with or without leg armor,12,0,0,0,1,-1,0,0,0,,hits:9;stunned:2,
C,65,Strike is low and pours into ground. A stray bolt arches into foe's leg.,10,0,0,0,2,-1,0,0,1,,,
C,66,Any metal armor on arm and chest becomes fused together in the blast. Foe's arm is then pinned and useless.,9,0,-50,0,12,-1,0,0,0,,hits:9;stunned:12,
C,70,Back blast. Foe drops to one knee and rises again with some difficulty. Skin is blistered badly.,11,0,-10,0,2,-1,0,2,0,,,
C,75,Chest blast. Organic armor is destroyed. Metal armor is scalding hot. with or without metal armor,12,5,0,0,8,-1,0,0,0,,hits:12;stunned:8,
C,80,Nerves in foe's elbow are damaged; shield arm is useless. He drops his weapon on his foot. He is embarassed.,0,1,-5,0,8,-1,0,0,0,,,nerves
C,85,Violent shock to foe's abdomen. Armor deflects some of the damage. Foe is terribly unbalanced. Torn cartilage.,10,0,-20,0,1,-1,0,0,0,,stunned:4;mod:-40;hits/rnd:2,
C,90,Brunt of strike infests foe's knee. Muscles and nerves are burned. Foe drops in agony and grips his knee.,0,0,-60,0,2,-1,0,2,0,,,
C,95,"Trapped in a web of light, your foe falls to escape the heat. He is unconsious and, without immediate aid, will go into shock, dying in 12 rounds.",0,5,-75,0,0,-1,0,0,0,,,
C,99,"Sustained heat of the onslaught fuses metal, cloth, and skin. Foe's eyes pop out of his head. He dies in 3 rounds.",0,0,0,0,0,3,3,0,0,,,
C,100,"Strike lands on foe's head. Muscles are fused, tendons torn. Foe's brain fries. He slips to ground and dies in 3 rnds.",0,0,0,10x3,0,3,3,0,0,,,
D,5,Bright flash and little heat disturb foe.,2,0,0,0,0,-1,0,0,0,,,
D,10,Static gathers on foe. Zap!,4,0,0,0,0,-1,0,0,0,,,
D,15,Bolt jumps to foe's weapons and then into the ground. You have initiative.,4,0,0,0,0,-1,0,0,0,,,
D,20,Foe strikes out at the blast to protect himself. It seems to work well enough.,4,0,0,0,0,-1,0,0,1,,,
D,35,Your attack jolts foe into action. He steps back and swings in all directions.,5,1,0,0,0,-1,0,0,2,,,
D,45,Entangle foe in deadly blue light. Garments smolder and traces of energy inhabit his equipment.,7,0,-10x2,0,1,-1,0,0,0,,,
D,50,Direct hit to foe's chest illuminates foe. Much of the strike grounds out. Some of the energy remains for an instant.,7,0,-10x2,0,2,-1,0,0,0,,,
D,55,Blast assaults foe's shield arm. If foe has metal armor he is knocked out.,10,0,0,0,2,-1,0,0,1,,,
D,60,You hits hard; foe's abdomen is hammered. He steps back 5 feet.,20,0,0,0,0,-1,0,0,0,,hits:15;stunned:6,
D,65,Blast to foe's shield shoulder. Foe's shield arm and shield ignite.,0,3,0,0,6,-1,0,0,0,,stunned:2;hits/rnd:2,
D,66,Foe's neck absorbs the bulk of the attack. Nerves overload. Foe is knocked out and mute for a week.,20,4,0,0,0,-1,60480,0,0,,,
D,70,The shock of the assault inhabits foe's spine. Muscles and tendons are stretched. He has trouble standing.,12,0,-20,0,2,-1,0,0,0,,,
D,75,"Attack engulfs foe's weapon. Hand and arm are useless. Skin, muscles, and nerves are damaged.",13,0,0,0,3,-1,0,0,0,,muscles/nerves,
D,80,Blast reaches out with hateful resolve. Foe's neck and back are engulfed. Nerves are damaged and muscles torn.,20,0,0,0,10,-1,0,10,0,,muscles/nerves,
D,85,Bolt grapples foe's weapon arm and snakes into his body. His arm is useless. He is dizzy and falls unconscious after 6 active rounds.,15,0,-30x6,0,0,-1,0,0,0,,,
D,90,Electrify foe's body. Muscles and tendons tear in convulsions. If no armor he dies in 12 rounds.,0,6,0,0,6,-1,0,0,0,,ooo:12;die:12,
D,95,Strike to foe's head devastates nervous system. He falls into a coma. Foe is a living vegetable. Any metal is hot to the touch.,30,0,0,0,0,-1,0,0,0,,,nerves
D,99,Foe reels back 10 feet. Nerve damage and shock combined with broken hip and arm spell death in 3 painful rnds.,20,0,0,0,0,3,3,0,0,,,bones/nerves
D,100,Havoc reigns around foe. Closest thing to him is also entangled in this deadly bolt. He dies 2 rnds later.,0,0,0,15,0,2,2,0,0,,,
E,5,Foe avoids blast but feels charged.,3,0,0,0,0,-1,0,0,0,,,
E,10,Foe sees spots. You have initiative.,4,0,0,0,0,-1,0,0,0,,,
E,15,Flash unbalances foe and sends him on the defensive. You have initiative.,5,0,0,0,1,-1,0,0,0,,,
E,20,Foe fails to avoid some of the attack and almost falls down.,6,0,0,0,1,-1,0,0,0,,,
E,35,Foe is magnetized foe a moment. It distracts him. He is dazed.,10,0,0,0,2,-1,0,0,0,,,
E,45,Foe's equipment is infested by the blast. Garments are scorched; exposed skin is burned. Foe is a wreck.,12,0,0,0,2,-1,0,0,0,,,
E,50,"Blast to foe's waist. He stumbles, dazzled by light, and twitches for the next hour. You have 6 rds of initiative.",13,0,0,0,2,-1,0,1,0,,,
E,55,Weapon arm endures a terrible onslaught. Foe drops all in his hand.,13,2,0,0,2,-1,0,0,0,,,
E,60,Bolt passes through foe's leg before grounding. Foe suffers .,8,0,0,0,1,-1,0,1,0,,hits/rnd:2;stunned:2,
E,65,"Foe is overcome by the flash. He falls, entangled in his smoldering garments.",14,0,0,0,2,-1,0,0,1,,,
E,66,Boom! Foe's skeleton crackles with the impact. He drops and dies in 2 rounds.,0,0,10,0,0,2,2,0,0,,,
E,70,Blasted leaps onto foe's shield arm. His arm and any shield are on fire. Metal is fused,0,3,-40,0,4,-1,0,0,0,,,
E,75,Strike savages center of foe's chest. Foe's convulsions resemble a dance. One arm is paralyzed.,10,1,0,0,3,-1,0,3,0,,hits/rnd:3:stunned:6,
E,80,"Metal on foe fuses to his body, damaging nerves. Dazed, he drops to the ground to look for his marbles.",18,3,0,0,0,-1,0,0,0,,,nerves
E,85,Blast hits shoulder. Foe conducts your strike well. His nervous system is rearranged. He drops and dies of shock and nerve damage in 12 rounds.,0,0,0,0,0,12,12,0,0,,,nerves
E,90,"Strike seeks out the shoulder and then his spine. Foe drops, hip and backbone shattered, and dies in 12 rounds.",0,0,0,0,0,12,12,0,0,,,bones
E,95,"Blast rends foe's body, causing fatal damage to organs. His eyes pop out and he dies in 9 inactive rounds. So much for the Govenor's pardon.",25,0,0,0,0,9,9,0,0,,,organs
E,99,"Titanic blast virtually cuts foe in half. Bolts streak across ground threatening new victims. Foe is dead, of course.",0,0,0,20,0,0,0,0,0,,,
E,100,Strike to foe's head. He is burned to a cinder. What is left blows away on the wind. All fear you.,0,0,0,20,0,0,0,0,0,,,
